"product_id","product_name","category","customer_segment","feedback_id","order_id","sentiment","feedback_category"
"537274","Pet Treats","Pet Care","New","2204382","2171816966","Positive","Customer Service"
"537274","Pet Treats","Pet Care","New","1802954","6696352636","Positive","Product Quality"
"537274","Pet Treats","Pet Care","New","6968162","5779793224","Positive","Product Quality"
"537274","Pet Treats","Pet Care","Premium","4842526","3490919801","Positive","Customer Service"
"537274","Pet Treats","Pet Care","Premium","504583","8214544415","Positive","App Experience"
"537274","Pet Treats","Pet Care","Regular","3289580","4674132573","Positive","Delivery"
"537274","Pet Treats","Pet Care","New","1780260","8498916204","Negative","Product Quality"
"537274","Pet Treats","Pet Care","New","8183639","8712304346","Negative","Delivery"
"537274","Pet Treats","Pet Care","Premium","3371369","8572946020","Negative","Customer Service"
"537274","Pet Treats","Pet Care","Premium","4755342","238520071","Negative","Product Quality"
"537274","Pet Treats","Pet Care","Regular","2304442","3596900942","Negative","App Experience"
"537274","Pet Treats","Pet Care","Regular","2598961","7337555525","Negative","Customer Service"
"540618","Popcorn","Snacks & Munchies","New","3158837","5504941865","Positive","App Experience"
"540618","Popcorn","Snacks & Munchies","New","692930","5027243163","Positive","Customer Service"
"540618","Popcorn","Snacks & Munchies","Premium","2918812","969621016","Positive","Delivery"
"540618","Popcorn","Snacks & Munchies","Premium","4604935","8524056436","Positive","App Experience"
"540618","Popcorn","Snacks & Munchies","Premium","8788075","9097056321","Positive","Product Quality"
"540618","Popcorn","Snacks & Munchies","Premium","8982404","683969424","Positive","Product Quality"
"540618","Popcorn","Snacks & Munchies","Regular","3362804","7799346570","Positive","Delivery"
"540618","Popcorn","Snacks & Munchies","New","7083366","4735339432","Negative","App Experience"
"540618","Popcorn","Snacks & Munchies","New","9063564","6962915277","Negative","Delivery"
"540618","Popcorn","Snacks & Munchies","Premium","5881825","9882312203","Negative","Customer Service"
"540618","Popcorn","Snacks & Munchies","Premium","4278457","1876194333","Negative","Delivery"
"542300","Popcorn","Snacks & Munchies","New","1795388","687711388","Positive","App Experience"
"542300","Popcorn","Snacks & Munchies","New","9429214","9277710098","Positive","Product Quality"
"542300","Popcorn","Snacks & Munchies","New","819181","8371900149","Positive","App Experience"
"542300","Popcorn","Snacks & Munchies","Regular","8490631","8214365128","Positive","App Experience"
"542300","Popcorn","Snacks & Munchies","Regular","2560910","9720683332","Positive","Product Quality"
"542300","Popcorn","Snacks & Munchies","New","2696658","2570640420","Negative","Product Quality"
"542300","Popcorn","Snacks & Munchies","Premium","548051","103589925","Negative","Delivery"
"542300","Popcorn","Snacks & Munchies","Premium","5856700","8447536518","Negative","Customer Service"
"542300","Popcorn","Snacks & Munchies","Premium","2253963","3164727163","Negative","Delivery"
"542300","Popcorn","Snacks & Munchies","Premium","3356696","8426465860","Negative","App Experience"
"552496","Dish Soap","Household Care","New","2564356","4531739740","Positive","Product Quality"
"552496","Dish Soap","Household Care","Premium","9768670","891333736","Positive","App Experience"
"552496","Dish Soap","Household Care","Premium","88259","277700053","Positive","App Experience"
"552496","Dish Soap","Household Care","Premium","1014933","7566730050","Positive","Delivery"
"552496","Dish Soap","Household Care","Premium","1026588","4597359399","Positive","App Experience"
"552496","Dish Soap","Household Care","Premium","2899851","8617979440","Positive","App Experience"
"552496","Dish Soap","Household Care","Regular","9398381","6798661163","Positive","Customer Service"
"552496","Dish Soap","Household Care","Regular","6766887","200000051","Positive","Customer Service"
"552496","Dish Soap","Household Care","Regular","7676494","353571238","Positive","Product Quality"
"552496","Dish Soap","Household Care","Regular","9115271","5054937065","Negative","Customer Service"
"552496","Dish Soap","Household Care","Regular","9869482","8981940261","Negative","Customer Service"
"552496","Dish Soap","Household Care","Regular","540592","2528398796","Negative","Product Quality"
"552883","Potatoes","Fruits & Vegetables","New","1796471","1966054573","Positive","App Experience"
"552883","Potatoes","Fruits & Vegetables","Premium","6488994","9850673433","Positive","Delivery"
"552883","Potatoes","Fruits & Vegetables","New","1618754","7812364366","Negative","Product Quality"
"552883","Potatoes","Fruits & Vegetables","Regular","1396040","8289791792","Negative","Product Quality"
"555121","Carrots","Fruits & Vegetables","New","6834789","6782020758","Positive","Product Quality"
"555121","Carrots","Fruits & Vegetables","New","3613143","6194827199","Positive","Customer Service"
"555121","Carrots","Fruits & Vegetables","Premium","8687194","389558867","Positive","Delivery"
"555121","Carrots","Fruits & Vegetables","Premium","5898133","378485826","Positive","Delivery"
"555121","Carrots","Fruits & Vegetables","Premium","7331564","1483786406","Positive","Delivery"
"555121","Carrots","Fruits & Vegetables","Premium","4551067","5250202756","Positive","App Experience"
"555121","Carrots","Fruits & Vegetables","Regular","142652","6201821502","Positive","Product Quality"
"555121","Carrots","Fruits & Vegetables","New","5327406","3452449295","Negative","Product Quality"
"555121","Carrots","Fruits & Vegetables","Regular","3708986","3136056666","Negative","Customer Service"
"557908","Vitamins","Pharmacy","Premium","6807331","2404804990","Positive","Product Quality"
"557908","Vitamins","Pharmacy","Regular","1348186","4262338791","Positive","App Experience"
"557908","Vitamins","Pharmacy","Regular","3212356","1772445313","Positive","Product Quality"
"557908","Vitamins","Pharmacy","Regular","155823","6900896329","Positive","Customer Service"
"557908","Vitamins","Pharmacy","Regular","159506","9182539734","Positive","App Experience"
"557908","Vitamins","Pharmacy","Regular","1044294","2320560482","Positive","Delivery"
"557908","Vitamins","Pharmacy","New","6014791","7146572423","Negative","Product Quality"
"557908","Vitamins","Pharmacy","Premium","8542883","3984353474","Negative","Delivery"
"557908","Vitamins","Pharmacy","Regular","2200908","6087916798","Negative","Product Quality"
"557908","Vitamins","Pharmacy","Regular","9525031","976104194","Negative","Product Quality"
"561860","Orange Juice","Cold Drinks & Juices","Premium","4586251","5205211911","Positive","Product Quality"
"561860","Orange Juice","Cold Drinks & Juices","Premium","8820500","3857021231","Positive","Delivery"
"561860","Orange Juice","Cold Drinks & Juices","Premium","7099930","6937485392","Positive","App Experience"
"561860","Orange Juice","Cold Drinks & Juices","Regular","6038221","9554079946","Positive","App Experience"
"561860","Orange Juice","Cold Drinks & Juices","New","2291508","2194351161","Negative","Customer Service"
"561860","Orange Juice","Cold Drinks & Juices","Premium","3341226","3610035622","Negative","App Experience"
"561860","Orange Juice","Cold Drinks & Juices","Premium","7024084","4037817241","Negative","App Experience"
"561860","Orange Juice","Cold Drinks & Juices","Premium","5734896","957188879","Negative","Delivery"
"561860","Orange Juice","Cold Drinks & Juices","Regular","4835697","9866554851","Negative","App Experience"
"561860","Orange Juice","Cold Drinks & Juices","Regular","5821913","7568171531","Negative","App Experience"
"563740","Chips","Snacks & Munchies","New","2038583","7875903450","Positive","App Experience"
"563740","Chips","Snacks & Munchies","New","5583929","6438115781","Positive","App Experience"
"563740","Chips","Snacks & Munchies","Premium","6943792","1287686307","Positive","Customer Service"
"563740","Chips","Snacks & Munchies","Premium","6314356","6976835753","Positive","Customer Service"
"563740","Chips","Snacks & Munchies","Regular","4530836","9202469009","Positive","Delivery"
"563740","Chips","Snacks & Munchies","New","8408353","3244572785","Negative","Product Quality"
"563740","Chips","Snacks & Munchies","Premium","3196456","9310630290","Negative","Customer Service"
"563740","Chips","Snacks & Munchies","Premium","3232752","578811216","Negative","Product Quality"
"563740","Chips","Snacks & Munchies","Premium","4387983","2758734705","Negative","App Experience"
"564692","Cat Food","Pet Care","New","7318240","7816842690","Positive","App Experience"
"564692","Cat Food","Pet Care","New","1423073","9736844695","Positive","Delivery"
"564692","Cat Food","Pet Care","New","7773683","4868150114","Positive","Product Quality"
"564692","Cat Food","Pet Care","Premium","2320395","7064377287","Positive","Product Quality"
"564692","Cat Food","Pet Care","Regular","8858173","5059765199","Positive","Delivery"
"564692","Cat Food","Pet Care","New","8954689","3691199770","Negative","Customer Service"
"564692","Cat Food","Pet Care","New","8538732","7094586913","Negative","Product Quality"
"564692","Cat Food","Pet Care","Premium","9961760","5226963306","Negative","Product Quality"
"564692","Cat Food","Pet Care","Premium","4192455","8159868515","Negative","App Experience"
"566052","Pain Reliever","Pharmacy","New","7289033","2070762702","Positive","Product Quality"
"566052","Pain Reliever","Pharmacy","Premium","5807954","1112110363","Positive","Delivery"
"566052","Pain Reliever","Pharmacy","Premium","8607255","8086834412","Positive","Delivery"
"566052","Pain Reliever","Pharmacy","Premium","3496086","1690831615","Positive","Product Quality"
"566052","Pain Reliever","Pharmacy","Regular","3841707","9949497098","Positive","Delivery"
"566052","Pain Reliever","Pharmacy","Regular","2002167","3980591844","Positive","Product Quality"
"566052","Pain Reliever","Pharmacy","Regular","1300567","8615488922","Positive","Product Quality"
"566052","Pain Reliever","Pharmacy","Regular","11897","343479370","Positive","Delivery"
"566052","Pain Reliever","Pharmacy","Regular","5606625","9628463148","Positive","Product Quality"
"566052","Pain Reliever","Pharmacy","New","5483280","222955546","Negative","App Experience"
"567671","Biscuits","Snacks & Munchies","Premium","2889415","1142004448","Positive","Product Quality"
"567671","Biscuits","Snacks & Munchies","Premium","518511","6573705785","Positive","Delivery"
"567671","Biscuits","Snacks & Munchies","Premium","1503251","5004974422","Positive","Customer Service"
"567671","Biscuits","Snacks & Munchies","Regular","5866547","9122210530","Positive","Product Quality"
"567671","Biscuits","Snacks & Munchies","Regular","9015050","6475299855","Positive","App Experience"
"567671","Biscuits","Snacks & Munchies","Regular","3433608","2934547619","Positive","Delivery"
"567671","Biscuits","Snacks & Munchies","New","9331423","299059193","Negative","Product Quality"
"567671","Biscuits","Snacks & Munchies","Premium","2338813","2149289255","Negative","Product Quality"
"567671","Biscuits","Snacks & Munchies","Premium","2475333","3189863462","Negative","Delivery"
"567671","Biscuits","Snacks & Munchies","Premium","1137648","6791931269","Negative","App Experience"
"567671","Biscuits","Snacks & Munchies","Premium","7617967","5195004299","Negative","App Experience"
"578097","Nuts","Snacks & Munchies","New","4926150","5562576298","Positive","App Experience"
"578097","Nuts","Snacks & Munchies","Premium","2887519","8875483494","Positive","Product Quality"
"578097","Nuts","Snacks & Munchies","Regular","923591","3729771871","Positive","App Experience"
"578097","Nuts","Snacks & Munchies","Regular","4189141","9554019312","Positive","App Experience"
"578097","Nuts","Snacks & Munchies","Regular","1231699","8824559505","Positive","Product Quality"
"578097","Nuts","Snacks & Munchies","Regular","8538209","5581013292","Negative","Product Quality"
"578097","Nuts","Snacks & Munchies","Regular","8717517","3560026527","Negative","Customer Service"
"585299","Pet Treats","Pet Care","Premium","3365462","2521197661","Positive","Delivery"
"585299","Pet Treats","Pet Care","New","4838671","558163882","Negative","Product Quality"
"585299","Pet Treats","Pet Care","New","6177173","8140652447","Negative","Delivery"
"585299","Pet Treats","Pet Care","Premium","7510576","3665443705","Negative","Product Quality"
"585299","Pet Treats","Pet Care","Premium","795431","7744686996","Negative","App Experience"
"585299","Pet Treats","Pet Care","Regular","3244890","7637625389","Negative","Product Quality"
"585299","Pet Treats","Pet Care","Regular","5617790","3219761206","Negative","Product Quality"
"587420","Cookies","Snacks & Munchies","Regular","2023749","8300200841","Positive","Delivery"
"587420","Cookies","Snacks & Munchies","New","5959915","4804575203","Negative","Product Quality"
"587420","Cookies","Snacks & Munchies","New","7128156","3951005873","Negative","Delivery"
"587420","Cookies","Snacks & Munchies","Regular","1570551","7155488252","Negative","Customer Service"
"587645","Vitamins","Pharmacy","New","5195829","9830788650","Positive","Customer Service"
"587645","Vitamins","Pharmacy","New","3827516","2785467351","Positive","Delivery"
"587645","Vitamins","Pharmacy","New","18528","1882682579","Positive","Delivery"
"587645","Vitamins","Pharmacy","Premium","3164637","9576684860","Positive","Delivery"
"587645","Vitamins","Pharmacy","Regular","5457525","4314762741","Positive","Customer Service"
"587645","Vitamins","Pharmacy","Regular","9315691","4967241271","Positive","Product Quality"
"587645","Vitamins","Pharmacy","Regular","9488724","3111414152","Positive","App Experience"
"587645","Vitamins","Pharmacy","Regular","8357382","7367673526","Positive","Customer Service"
"587645","Vitamins","Pharmacy","Premium","5458271","443178123","Negative","Customer Service"
"589812","Detergent","Household Care","New","2144837","6786199145","Positive","Delivery"
"589812","Detergent","Household Care","New","1797913","5743074720","Positive","Product Quality"
"589812","Detergent","Household Care","New","694806","8008880980","Positive","Customer Service"
"589812","Detergent","Household Care","New","6907960","1690800946","Positive","Product Quality"
"589812","Detergent","Household Care","Premium","6006567","4928556641","Positive","Delivery"
"589812","Detergent","Household Care","Premium","3839889","6103869123","Positive","Product Quality"
"589812","Detergent","Household Care","New","9092631","6457122136","Negative","Customer Service"
"589812","Detergent","Household Care","Premium","6644516","8755280486","Negative","Delivery"
"589812","Detergent","Household Care","Regular","6630115","1757159071","Negative","App Experience"
"589812","Detergent","Household Care","Regular","856341","2351986014","Negative","Customer Service"
"589812","Detergent","Household Care","Regular","4090243","652616858","Negative","App Experience"
"592784","Biscuits","Snacks & Munchies","Premium","5095918","3840910839","Positive","App Experience"
"592784","Biscuits","Snacks & Munchies","Premium","1175026","7102272749","Negative","Product Quality"
"592784","Biscuits","Snacks & Munchies","Regular","218118","8838095431","Negative","App Experience"
"592784","Biscuits","Snacks & Munchies","Regular","9118685","5367488413","Negative","Delivery"
"592784","Biscuits","Snacks & Munchies","Regular","8676486","4243307535","Negative","Customer Service"
"600767","Toothpaste","Personal Care","Regular","5478195","6388954643","Positive","Customer Service"
"600767","Toothpaste","Personal Care","Premium","2257268","7087151227","Negative","App Experience"
"602241","Nuts","Snacks & Munchies","New","5013175","7852428533","Positive","Product Quality"
"602241","Nuts","Snacks & Munchies","New","9396068","1172544737","Positive","App Experience"
"602241","Nuts","Snacks & Munchies","Premium","2244526","7790696031","Positive","Delivery"
"602241","Nuts","Snacks & Munchies","Premium","7399435","8045361592","Positive","Delivery"
"602241","Nuts","Snacks & Munchies","Regular","4376640","3438202422","Positive","Customer Service"
"602241","Nuts","Snacks & Munchies","New","3857057","243077069","Negative","Delivery"
"602241","Nuts","Snacks & Munchies","Premium","6623371","1930887811","Negative","App Experience"
"602241","Nuts","Snacks & Munchies","Premium","3663130","8290493339","Negative","App Experience"
"602241","Nuts","Snacks & Munchies","Premium","3537464","5427684290","Negative","Delivery"
"602241","Nuts","Snacks & Munchies","Premium","7213081","1380510406","Negative","Delivery"
"602241","Nuts","Snacks & Munchies","Premium","3090328","1328248068","Negative","Product Quality"
"602241","Nuts","Snacks & Munchies","Regular","8817304","1553626879","Negative","Product Quality"
"604184","Toilet Cleaner","Household Care","Premium","9421905","3441042301","Positive","Customer Service"
"604184","Toilet Cleaner","Household Care","Premium","2957464","4741294126","Positive","App Experience"
"604184","Toilet Cleaner","Household Care","Premium","3026456","2356272189","Positive","Delivery"
"604184","Toilet Cleaner","Household Care","Premium","8267140","3004834987","Positive","App Experience"
"604184","Toilet Cleaner","Household Care","Regular","1832317","4244306883","Positive","Customer Service"
"604184","Toilet Cleaner","Household Care","Regular","6146219","3298709387","Positive","Delivery"
"604184","Toilet Cleaner","Household Care","Regular","3096885","614274161","Positive","Delivery"
"604184","Toilet Cleaner","Household Care","Regular","8293964","9656230693","Positive","Delivery"
"604184","Toilet Cleaner","Household Care","New","2218002","5905518100","Negative","App Experience"
"604184","Toilet Cleaner","Household Care","New","6671478","6603205997","Negative","Customer Service"
"604184","Toilet Cleaner","Household Care","Premium","8338891","3986082657","Negative","App Experience"
"604184","Toilet Cleaner","Household Care","Premium","6059980","3482827003","Negative","Delivery"
"604184","Toilet Cleaner","Household Care","Regular","8533849","3055120492","Negative","App Experience"
"604184","Toilet Cleaner","Household Care","Regular","5855840","7330672658","Negative","Product Quality"
"606256","Frozen Biryani","Instant & Frozen Food","New","8571174","5421697986","Positive","Delivery"
"606256","Frozen Biryani","Instant & Frozen Food","New","529507","267738904","Positive","Product Quality"
"606256","Frozen Biryani","Instant & Frozen Food","Premium","9621239","1195560119","Positive","App Experience"
"606256","Frozen Biryani","Instant & Frozen Food","Regular","5785812","3576529840","Positive","Customer Service"
"606256","Frozen Biryani","Instant & Frozen Food","New","5852690","7359512417","Negative","App Experience"
"606256","Frozen Biryani","Instant & Frozen Food","New","3276632","6894691072","Negative","Customer Service"
"606256","Frozen Biryani","Instant & Frozen Food","Premium","8589341","7162509481","Negative","App Experience"
"611575","Frozen Pizza","Instant & Frozen Food","New","208523","5735975899","Positive","App Experience"
"611575","Frozen Pizza","Instant & Frozen Food","New","5955616","544018743","Positive","App Experience"
"611575","Frozen Pizza","Instant & Frozen Food","Premium","9336436","5534171862","Positive","App Experience"
"611575","Frozen Pizza","Instant & Frozen Food","Regular","1872177","8321900643","Positive","Product Quality"
"611575","Frozen Pizza","Instant & Frozen Food","Regular","2667509","3310749597","Positive","Delivery"
"611575","Frozen Pizza","Instant & Frozen Food","Regular","3005557","5610987488","Positive","Product Quality"
"611575","Frozen Pizza","Instant & Frozen Food","Premium","9694829","8091143423","Negative","App Experience"
"613942","Pet Treats","Pet Care","New","2457038","3749174258","Positive","Product Quality"
"613942","Pet Treats","Pet Care","Regular","6642426","6244736404","Positive","App Experience"
"613942","Pet Treats","Pet Care","Regular","5410910","5756607486","Positive","Delivery"
"613942","Pet Treats","Pet Care","Regular","1105700","5236345617","Positive","App Experience"
"613942","Pet Treats","Pet Care","New","3730382","6812031667","Negative","Customer Service"
"613942","Pet Treats","Pet Care","New","1951970","4599327740","Negative","App Experience"
"613942","Pet Treats","Pet Care","New","9298983","3660010934","Negative","Delivery"
"613942","Pet Treats","Pet Care","Premium","2930893","4386246924","Negative","Delivery"
"613942","Pet Treats","Pet Care","Premium","2703135","7026479520","Negative","Customer Service"
"613942","Pet Treats","Pet Care","Premium","1259964","5903638531","Negative","Customer Service"
"613942","Pet Treats","Pet Care","Premium","9786423","6322372546","Negative","Product Quality"
"613942","Pet Treats","Pet Care","Regular","4351782","4005611015","Negative","Product Quality"
"615545","Soap","Personal Care","New","3449473","7465258008","Positive","Delivery"
"615545","Soap","Personal Care","New","4411189","8203685394","Positive","Customer Service"
"615545","Soap","Personal Care","New","575957","2843642858","Positive","Delivery"
"615545","Soap","Personal Care","Premium","8661182","4861499558","Positive","Customer Service"
"615545","Soap","Personal Care","Regular","656526","2319044818","Positive","Delivery"
"615545","Soap","Personal Care","Regular","9095544","291439357","Positive","Customer Service"
"615545","Soap","Personal Care","New","9959366","2577208156","Negative","Product Quality"
"615545","Soap","Personal Care","New","2440958","5792721465","Negative","Delivery"
"615545","Soap","Personal Care","New","2395160","9398719862","Negative","Delivery"
"615545","Soap","Personal Care","Premium","8596369","6509263423","Negative","Delivery"
"615545","Soap","Personal Care","Premium","7470294","8829163586","Negative","Product Quality"
"615545","Soap","Personal Care","Regular","4364701","9870610018","Negative","Product Quality"
"615545","Soap","Personal Care","Regular","7245923","6706793332","Negative","Delivery"
"621677","Frozen Biryani","Instant & Frozen Food","New","2778967","4197061567","Positive","Customer Service"
"621677","Frozen Biryani","Instant & Frozen Food","New","8810490","1491360686","Positive","App Experience"
"621677","Frozen Biryani","Instant & Frozen Food","Premium","7278640","340113260","Positive","Product Quality"
"621677","Frozen Biryani","Instant & Frozen Food","New","9119649","3082165628","Negative","App Experience"
"621677","Frozen Biryani","Instant & Frozen Food","New","6335439","3211566084","Negative","Customer Service"
"621677","Frozen Biryani","Instant & Frozen Food","Premium","3002219","7976032064","Negative","Customer Service"
"621677","Frozen Biryani","Instant & Frozen Food","Regular","6273223","7932879650","Negative","Customer Service"
"623234","Frozen Biryani","Instant & Frozen Food","New","8577298","9000851345","Positive","Product Quality"
"623234","Frozen Biryani","Instant & Frozen Food","Premium","1283439","2405783093","Positive","Delivery"
"623234","Frozen Biryani","Instant & Frozen Food","New","5347347","5923573134","Negative","Customer Service"
"623234","Frozen Biryani","Instant & Frozen Food","New","104670","8008211695","Negative","Product Quality"
"623234","Frozen Biryani","Instant & Frozen Food","Premium","6658998","9587315528","Negative","Delivery"
"623234","Frozen Biryani","Instant & Frozen Food","Premium","5334677","9433427403","Negative","App Experience"
"623234","Frozen Biryani","Instant & Frozen Food","Regular","1706687","8891340263","Negative","Customer Service"
"642612","Pet Treats","Pet Care","New","2167745","4191340899","Positive","App Experience"
"642612","Pet Treats","Pet Care","New","4389565","5758119413","Positive","App Experience"
"642612","Pet Treats","Pet Care","Premium","6640879","7971689217","Positive","Product Quality"
"642612","Pet Treats","Pet Care","Regular","5641400","4074369199","Positive","App Experience"
"642612","Pet Treats","Pet Care","Regular","6545946","3494650073","Positive","Customer Service"
"642612","Pet Treats","Pet Care","Regular","3146820","2206269404","Positive","App Experience"
"642612","Pet Treats","Pet Care","Regular","1208750","5998035939","Positive","App Experience"
"642612","Pet Treats","Pet Care","Premium","1404411","6602362287","Negative","Delivery"
"642612","Pet Treats","Pet Care","Regular","1561160","7521503340","Negative","Product Quality"
"642612","Pet Treats","Pet Care","Regular","7705557","3475260976","Negative","Customer Service"
"644847","Salt","Grocery & Staples","Premium","9020278","7004560997","Positive","Delivery"
"644847","Salt","Grocery & Staples","Regular","3299950","4319962076","Positive","Product Quality"
"644847","Salt","Grocery & Staples","Regular","4319977","1948066291","Positive","Customer Service"
"644847","Salt","Grocery & Staples","New","1091412","6384313098","Negative","Delivery"
"644847","Salt","Grocery & Staples","New","4648412","4922278509","Negative","Delivery"
"644847","Salt","Grocery & Staples","Premium","3311244","4470717835","Negative","Delivery"
"644847","Salt","Grocery & Staples","Premium","4594226","5142985961","Negative","Delivery"
"644847","Salt","Grocery & Staples","Regular","6542722","348782569","Negative","App Experience"
"647462","Lotion","Personal Care","New","5459366","9286199495","Positive","App Experience"
"647462","Lotion","Personal Care","Premium","1925543","5360755658","Positive","App Experience"
"647462","Lotion","Personal Care","Premium","8436976","1589326447","Positive","Product Quality"
"647462","Lotion","Personal Care","Premium","2468637","7143278295","Positive","Product Quality"
"647462","Lotion","Personal Care","Regular","7342761","8252905093","Positive","Customer Service"
"647462","Lotion","Personal Care","Regular","4956264","336832815","Positive","Customer Service"
"647462","Lotion","Personal Care","New","9951202","1523729855","Negative","Product Quality"
"647462","Lotion","Personal Care","New","1670386","2135743860","Negative","Customer Service"
"647462","Lotion","Personal Care","Premium","8273824","1577703194","Negative","Delivery"
"652118","Frozen Biryani","Instant & Frozen Food","Premium","157996","2638683222","Negative","Product Quality"
"652118","Frozen Biryani","Instant & Frozen Food","Premium","6235727","4873887251","Negative","Customer Service"
"652118","Frozen Biryani","Instant & Frozen Food","Premium","6494912","1837634871","Negative","Customer Service"
"652118","Frozen Biryani","Instant & Frozen Food","Premium","1298592","9353512235","Negative","Customer Service"
"652118","Frozen Biryani","Instant & Frozen Food","Regular","4730082","5856838171","Negative","Product Quality"
"654297","Potatoes","Fruits & Vegetables","New","3997315","8573833987","Positive","App Experience"
"654297","Potatoes","Fruits & Vegetables","New","8726393","127277515","Positive","Delivery"
"654297","Potatoes","Fruits & Vegetables","New","5664217","379494532","Positive","Customer Service"
"654297","Potatoes","Fruits & Vegetables","Premium","4878540","7133253616","Positive","App Experience"
"654297","Potatoes","Fruits & Vegetables","Regular","9536980","3186586558","Positive","Delivery"
"654297","Potatoes","Fruits & Vegetables","New","690010","4610876894","Negative","Delivery"
"654297","Potatoes","Fruits & Vegetables","New","8582080","4463294381","Negative","Delivery"
"654297","Potatoes","Fruits & Vegetables","New","4859714","1646665366","Negative","Delivery"
"654297","Potatoes","Fruits & Vegetables","New","9713941","2056682923","Negative","Delivery"
"654297","Potatoes","Fruits & Vegetables","Premium","5135242","966294309","Negative","App Experience"
"654623","Chips","Snacks & Munchies","New","9205336","6438392384","Positive","Delivery"
"654623","Chips","Snacks & Munchies","Regular","5504253","8952094523","Positive","Customer Service"
"654623","Chips","Snacks & Munchies","Regular","8817684","1390229631","Positive","Customer Service"
"654623","Chips","Snacks & Munchies","Regular","9464738","110303417","Positive","Customer Service"
"654623","Chips","Snacks & Munchies","New","6005897","7468088555","Negative","Delivery"
"654623","Chips","Snacks & Munchies","New","8716075","3161904185","Negative","Product Quality"
"654623","Chips","Snacks & Munchies","Premium","4821323","2929439019","Negative","Customer Service"
"654623","Chips","Snacks & Munchies","Premium","5486644","9730765358","Negative","Product Quality"
"654623","Chips","Snacks & Munchies","Premium","3066125","2937676500","Negative","Delivery"
"654623","Chips","Snacks & Munchies","Premium","8391214","1174856327","Negative","Delivery"
"654623","Chips","Snacks & Munchies","Premium","2401703","2300265337","Negative","Delivery"
"658389","Popcorn","Snacks & Munchies","New","6704730","5278014717","Positive","Product Quality"
"658389","Popcorn","Snacks & Munchies","Regular","5176427","8716008121","Positive","Customer Service"
"658389","Popcorn","Snacks & Munchies","Regular","4136901","8697396531","Positive","App Experience"
"659290","Cheese","Dairy & Breakfast","New","911310","752185231","Positive","Product Quality"
"659290","Cheese","Dairy & Breakfast","Premium","937617","6105793582","Positive","Delivery"
"659290","Cheese","Dairy & Breakfast","Premium","8931519","1686508921","Positive","Delivery"
"659290","Cheese","Dairy & Breakfast","Premium","5438484","8124075720","Positive","Delivery"
"659290","Cheese","Dairy & Breakfast","Regular","4506732","5870152806","Positive","Product Quality"
"659290","Cheese","Dairy & Breakfast","New","5205212","5391068200","Negative","Customer Service"
"659290","Cheese","Dairy & Breakfast","New","833352","708351411","Negative","Customer Service"
"659290","Cheese","Dairy & Breakfast","New","8195141","8812220964","Negative","Product Quality"
"659290","Cheese","Dairy & Breakfast","Premium","172813","9467422683","Negative","Product Quality"
"659290","Cheese","Dairy & Breakfast","Regular","170656","5653623743","Negative","Customer Service"
"661577","Cat Food","Pet Care","New","152857","2611601543","Positive","Product Quality"
"661577","Cat Food","Pet Care","New","1356014","1804073530","Positive","Product Quality"
"661577","Cat Food","Pet Care","New","6376860","4071811527","Positive","Customer Service"
"661577","Cat Food","Pet Care","Regular","4939979","7590827828","Positive","App Experience"
"661577","Cat Food","Pet Care","New","9297025","9048597167","Negative","App Experience"
"661577","Cat Food","Pet Care","New","6067366","5398965602","Negative","App Experience"
"661577","Cat Food","Pet Care","Premium","8667711","2062715135","Negative","App Experience"
"661577","Cat Food","Pet Care","Premium","8277797","6581715589","Negative","Product Quality"
"661577","Cat Food","Pet Care","Premium","4995551","9857592403","Negative","Product Quality"
"661577","Cat Food","Pet Care","Premium","6397203","2503209946","Negative","Customer Service"
"661577","Cat Food","Pet Care","Premium","2999062","1736713150","Negative","App Experience"
"661577","Cat Food","Pet Care","Regular","5767393","2806868282","Negative","Delivery"
"661577","Cat Food","Pet Care","Regular","5815158","7624598493","Negative","Customer Service"
"661577","Cat Food","Pet Care","Regular","9234407","2163079658","Negative","Customer Service"
"661577","Cat Food","Pet Care","Regular","1929925","8175826750","Negative","Delivery"
"661577","Cat Food","Pet Care","Regular","7948957","8209000496","Negative","Product Quality"
"667163","Orange Juice","Cold Drinks & Juices","New","6073546","9753033954","Positive","Customer Service"
"667163","Orange Juice","Cold Drinks & Juices","New","7575431","3192917514","Positive","Delivery"
"667163","Orange Juice","Cold Drinks & Juices","Premium","2545302","9505736584","Positive","Delivery"
"667163","Orange Juice","Cold Drinks & Juices","Regular","7205542","4354264440","Positive","Customer Service"
"667163","Orange Juice","Cold Drinks & Juices","Regular","2075126","5287733777","Positive","Product Quality"
"667163","Orange Juice","Cold Drinks & Juices","New","6240692","4133369643","Negative","Delivery"
"667163","Orange Juice","Cold Drinks & Juices","Premium","8229594","4816206081","Negative","Delivery"
"667163","Orange Juice","Cold Drinks & Juices","Premium","1558301","1816814476","Negative","Delivery"
"667163","Orange Juice","Cold Drinks & Juices","Regular","9435263","1485229334","Negative","Product Quality"
"667163","Orange Juice","Cold Drinks & Juices","Regular","4994356","7071557807","Negative","Product Quality"
"669378","Potatoes","Fruits & Vegetables","New","8714597","7120372196","Positive","Product Quality"
"669378","Potatoes","Fruits & Vegetables","New","49570","125551624","Positive","Customer Service"
"669378","Potatoes","Fruits & Vegetables","Premium","5385673","2807397566","Positive","App Experience"
"669378","Potatoes","Fruits & Vegetables","Premium","7222962","4541530278","Positive","Delivery"
